Stations_id,von_datum,bis_datum,Stationshoehe,geoBreite,geoLaenge,Stationsname,Bundesland
07374,20060301,20220706,46,52.0813,6.9409,Ahaus,Nordrhein-Westfalen
07375,20090924,20220706,411,49.645,7.5003,Homberg-Schönbornerhof,Rheinland-Pfalz
07378,20060701,20220706,101,51.0149,6.5173,Bedburg-Weiler Hohenholz,Nordrhein-Westfalen
07380,20060526,20220706,233,48.9353,9.4009,Backnang/Murr,Baden-Württemberg
07382,20061201,20220706,666,47.7096,9.866,Wangen/Allgäu-Schwaderberg,Baden-Württemberg
07389,20061201,20220706,82,52.7461,13.8427,Heckelberg,Brandenburg
07393,20100101,20220706,116,51.4492,14.2533,Hoyerswerda,Sachsen
07394,20060601,20220706,622,50.0315,11.9745,Wunsiedel-Schönbrunn,Bayern
07395,20071201,20220706,351,48.6595,12.5388,Gottfrieding,Bayern
07396,20080501,20220706,740,50.5084,9.2246,Hoherodskopf/Vogelsberg,Hessen
07403,20070330,20220706,672,47.7955,10.0325,Leutkirch-Herlazhofen,Baden-Württemberg
07410,20110201,20220706,350,50.7513,9.0224,Neu-Ulrichstein,Hessen
07412,20061001,20220706,340,50.0083,9.4238,Neuhütten/Spessart,Bayern
07418,20080601,20220706,321,50.802,12.6366,Sankt Egidien-Kuhschnappel,Sachsen
07419,20061201,20220706,389,50.661,12.0756,Langenwetzendorf-Göttendorf,Thüringen
07420,20070401,20220706,246,51.1044,11.7112,Naumburg/Saale-Kreipitzsch,Sachsen-Anhalt
07421,20061201,20220706,383,50.325,11.2395,Föritztal-Neuhaus-Schierschnitz,Thüringen
07423,20070401,20220706,163,51.3445,14.8387,Hähnichen-Trebus,Sachsen
07424,20061201,20220706,457,47.7724,12.9073,Piding,Bayern
07425,20060801,20220706,212,52.1384,9.1119,Rinteln-Volksen,Niedersachsen
07427,20070901,20220706,17,54.0188,9.9255,Padenstedt (Pony-Park),Schleswig-Holstein
07428,20070501,20220706,397,50.4167,10.8156,Veilsdorf,Thüringen
07429,20061201,20220706,336,49.4249,9.3316,Seckach,Baden-Württemberg
07430,20071101,20220706,258,50.0615,10.8129,Rentweinsdorf-Treinfeld,Bayern
07431,20071101,20220706,604,48.013,11.5524,Oberhaching-Laufzorn,Bayern
07432,20070501,20220706,72,52.6423,10.6627,Wittingen-Vorhop,Niedersachsen
07433,20071105,20220706,240,49.726,6.6957,Trier-Irsch,Rheinland-Pfalz
07434,20061009,20220706,351,48.8042,8.443,"Herrenalb, Bad/Therme",Baden-Württemberg
07436,20061010,20220706,1025,48.1004,8.1973,Schönwald,Baden-Württemberg
07487,20061126,20220706,576,48.0272,9.486,"Saulgau,Bad",Baden-Württemberg
07488,20061126,20220330,538,48.3846,8.4787,Betzweiler-Wälde,Baden-Württemberg
07489,20061126,20220706,348,48.7448,9.6484,Birenbach,Baden-Württemberg
07490,20061126,20220706,170,49.0334,8.7121,"Bretten, Kreis Karlsruhe",Baden-Württemberg
07491,20061126,20220706,395,49.154,10.0632,Crailsheim/Jagst,Baden-Württemberg
07492,20061126,20220706,260,49.4844,10.019,Creglingen,Baden-Württemberg
07493,20061126,20220706,304,48.6704,8.3534,Forbach,Baden-Württemberg
07494,20061126,20220706,160,48.9597,8.5905,"Königsbach-Stein, Enzkreis",Baden-Württemberg
07495,20061126,20220706,226,49.3786,9.6307,Krautheim,Baden-Württemberg
07496,20061126,20100211,460,49.0137,10.0477,Rosenberg,Baden-Württemberg
07497,20061126,20220706,651,48.1872,8.3667,Tennenbronn,Baden-Württemberg
07498,20061126,20220706,249,49.058,8.9124,Zaberfeld (Emetsklinge),Baden-Württemberg
07499,20070701,20220301,172,50.7893,7.828,Wallmenroth,Rheinland-Pfalz
07500,20070101,20220706,82,52.0223,12.1597,Badewitz bei Zerbst,Sachsen-Anhalt
13654,20070801,20220706,285,51.0063,13.471,Wilsdruff-Mohorn,Sachsen
13662,20070508,20160128,37,52.3031,12.4029,Boecke,Brandenburg
13669,20070901,20220706,55,52.0087,7.8519,Ostbevern-Schirlheide,Nordrhein-Westfalen
13670,20070601,20220706,24,51.5088,6.7018,Duisburg-Baerl,Nordrhein-Westfalen
13671,20071201,20220706,221,50.9655,7.2753,Overath-Böke,Nordrhein-Westfalen
13672,20080501,20150101,593,48.5537,9.9877,Weidenstetten,Baden-Württemberg
13674,20070801,20220706,237,49.2943,8.9053,Waibstadt,Baden-Württemberg
13675,20071101,20220706,77,52.0818,9.4077,Hameln-Hastenbeck,Niedersachsen
13687,20071101,20220706,18,53.9005,9.8308,Weddelbrook,Schleswig-Holstein
13688,20080301,20220706,129,51.1692,12.2617,Pegau,Sachsen
13689,20081001,20220706,249,50.4351,7.6657,Höhr-Grenzhausen,Rheinland-Pfalz
13694,20070801,20220706,590,47.8317,12.8222,Teisendorf-Babing,Bayern
13695,20070801,20220706,780,47.8219,12.7715,Teisendorf-Neukirchen (Wildberg),Bayern
13696,20071201,20220706,60,51.5966,7.4048,Waltrop-Abdinghof,Nordrhein-Westfalen
13698,20080101,20220706,504,48.8767,10.2413,Lauchheim (Berghof),Baden-Württemberg
13699,20080301,20220706,66,52.3667,10.1266,Lehrte-Sievershausen,Niedersachsen
13700,20080501,20220706,203,51.3329,7.3412,Gevelsberg-Oberbröking,Nordrhein-Westfalen
13710,20080401,20220706,490,48.5734,12.2576,Landshut-Reithof,Bayern
13711,20071201,20220706,289,50.682,11.515,Krölpa-Rockendorf,Thüringen
13712,20080901,20220706,44,52.1488,13.8359,Münchehofe,Brandenburg
13713,20071101,20220706,386,51.0899,7.6289,Meinerzhagen-Redlendorf,Nordrhein-Westfalen
13715,20080301,20220706,604,48.1003,9.8058,Biberach an der Riß-Bergerhausen,Baden-Württemberg
13716,20080901,20220706,818,47.819,8.5774,Blumberg-Randen,Baden-Württemberg
13774,20080601,20220706,328,50.8138,12.2985,Crimmitschau-Mannichswalde,Sachsen
13776,20080301,20110104,85,52.1789,9.9524,Hildesheim-Drispenstedt,Niedersachsen
13777,20080601,20220706,110,52.2467,10.9592,Helmstedt-Emmerstedt,Niedersachsen
13778,20071208,20220706,225,49.2531,7.3397,Zweibrücken (Kläranlage),Rheinland-Pfalz
13779,20071210,20220706,220,50.2696,7.8199,Singhofen/Lahn,Rheinland-Pfalz
13780,20080319,20220706,310,49.5419,7.7179,Schallodenbach/Pfalz,Rheinland-Pfalz
13912,20080826,20220706,85,50.3158,7.7785,Nassau (Kläranlage),Rheinland-Pfalz
13918,20080623,20220706,160,50.6181,7.478,Peterslahr (Kläranlage),Rheinland-Pfalz
13965,20081201,20220706,619,48.2639,8.8134,Balingen-Bronnhaupten,Baden-Württemberg
13968,20091001,20220706,435,50.239,6.6611,Gerolstein/Kyll,Rheinland-Pfalz
14006,20161001,20220706,145,49.3683,8.1854,Mußbach (Neustadt),Rheinland-Pfalz
14007,20120213,20220706,164,49.9596,8.236,Mainz-Marienborn,Rheinland-Pfalz
14008,20160108,20220706,245,49.8228,8.1044,Rommersheim (Eichenhof),Rheinland-Pfalz
14009,20161212,20220706,110,49.401,8.3478,Schifferstadt,Rheinland-Pfalz
14010,20160501,20220706,274,50.5582,7.0317,Esch/Swistbach,Rheinland-Pfalz
14011,20160501,20220706,309,50.4528,7.6528,Grenzau,Rheinland-Pfalz
14012,20211101,20220706,187,49.8598,7.8487,"Kreuznach, Bad/Nahe",Rheinland-Pfalz
14013,20160107,20220706,128,49.8464,8.346,Oppenheim/ Rhein,Rheinland-Pfalz
14014,20160401,20220706,214,49.7271,8.1168,Kettenheim (Eichhof),Rheinland-Pfalz
14015,20161001,20220706,388,50.1587,7.4972,Gondershausen,Rheinland-Pfalz
14016,20161202,20220706,98,49.5871,8.3414,Kleinniedesheim,Rheinland-Pfalz
14017,20161212,20220706,127,49.1581,8.2536,Herxheimweyher,Rheinland-Pfalz
14018,20160701,20220706,180,49.5189,8.1875,Dackenheim/Pfalz,Rheinland-Pfalz
14019,20161212,20220706,115,49.2449,8.2912,Lustadt,Rheinland-Pfalz
14020,20160501,20220706,195,50.2558,7.3535,"Münstermaifeld, Kr. Mayen-Koblenz",Rheinland-Pfalz
14021,20161212,20220706,209,49.827,8.332,Dienheim,Rheinland-Pfalz
14022,20160701,20220706,461,49.6353,7.2105,Dienstweiler,Rheinland-Pfalz
14023,20161201,20220706,476,50.1419,6.3126,Strickscheid,Rheinland-Pfalz
14024,20161001,20220706,197,49.9678,6.8593,"Wittlich, Kreisstadt",Rheinland-Pfalz
14025,20160401,20220706,526,50.2596,6.802,Dreis-Brück,Rheinland-Pfalz
14026,20160701,20220706,296,50.7316,7.7003,Isert,Rheinland-Pfalz
14027,20161001,20220706,372,50.2643,8.0072,Berghausen,Rheinland-Pfalz
14028,20161001,20220706,411,49.3684,7.4688,Martinshöhe,Rheinland-Pfalz
14029,20161001,20220706,418,50.0005,7.5928,Wahlbach/Hunsr.,Rheinland-Pfalz
14030,20161001,20220706,307,49.4716,7.762,Morlautern,Rheinland-Pfalz
14031,20160701,20220706,369,49.5725,6.4647,Merzkirchen,Rheinland-Pfalz
14032,20160501,20220706,78,50.4468,7.5357,Heimbach-Weis/Rhein,Rheinland-Pfalz
14033,20161001,20220706,248,49.7542,6.6932,Avelsbach,Rheinland-Pfalz
14034,20161001,20220706,143,49.8004,6.7833,Riol,Rheinland-Pfalz
14035,20161202,20220706,194,49.6334,8.0278,Weierhof,Rheinland-Pfalz
14036,20160501,20220706,529,50.0708,6.6242,Steinborn,Rheinland-Pfalz
14037,20161001,20220706,325,50.0066,6.4587,Wiersdorf/Stausee Bitburg,Rheinland-Pfalz
14038,20160501,20220706,169,49.7756,7.6128,Meddersheim,Rheinland-Pfalz
14040,20211101,20220706,144,49.2605,8.1548,Edesheim,Rheinland-Pfalz
14041,20211101,20220706,159,49.0379,7.9916,Schweighofen,Rheinland-Pfalz
14042,20170501,20220706,150,50.5849,7.1455,Leimersdorf-Nierendorf,Rheinland-Pfalz
14043,20211101,20220706,155,50.3837,7.5325,"Mülheim-Kärlich, Kr. Mayen-Koblenz",Rheinland-Pfalz
14044,20211101,20220706,219,49.9747,8.0986,Ingelheim/Rhein,Rheinland-Pfalz
14045,20211101,20220706,88,50.0069,8.0916,Heidenfahrt,Rheinland-Pfalz
14046,20211101,20220706,116,49.9512,8.0074,Gau-Algesheim,Rheinland-Pfalz
14047,20211101,20220706,119,49.5093,8.1997,Freinsheim,Rheinland-Pfalz
14048,20211101,20220706,203,50.0603,7.7609,Bacharach,Rheinland-Pfalz
14049,20211101,20220706,120,50.2531,7.5998,Boppard,Rheinland-Pfalz
14050,20211101,20220706,130,49.5206,8.2545,Weisenheim,Rheinland-Pfalz
14051,20211101,20220706,180,49.1839,8.0837,Landau-Wollmesheim,Rheinland-Pfalz
14052,20160111,20220706,192,49.2165,8.0479,Siebeldingen,Rheinland-Pfalz
14053,20211101,20220706,173,49.2237,8.1139,Landau-Nussdorf,Rheinland-Pfalz
14054,20211101,20220706,213,49.1077,7.997,"Bergzabern, Bad/Pfalz",Rheinland-Pfalz
14055,20211101,20220706,198,49.054,7.9701,Schweigen-Rechtenbach,Rheinland-Pfalz
14056,20211101,20220706,228,49.5825,8.1517,Grünstadt-Asselheim,Rheinland-Pfalz
14057,20211101,20220706,186,49.544,8.1607,Grünstadt-Sausenheim,Rheinland-Pfalz
14058,20211101,20220706,128,49.4624,8.2028,"Dürkheim, Bad-Trift",Rheinland-Pfalz
14059,20211101,20220706,147,49.2941,8.1504,Maikammer/Pfalz,Rheinland-Pfalz
14061,20211101,20220706,98,49.4622,8.2692,Ellerstadt/Pfalz,Rheinland-Pfalz
14062,20211101,20220706,132,49.1048,8.0993,Steinweiler,Rheinland-Pfalz
14063,20161021,20220706,88,49.9566,7.9642,Bingen-Gaulsheim,Rheinland-Pfalz
14065,20161202,20220706,115,49.6057,8.2531,Offstein,Rheinland-Pfalz
14069,20211101,20220706,197,49.6461,8.1482,Zellertal,Rheinland-Pfalz
14070,20211101,20220706,89,49.8847,8.3374,Nierstein,Rheinland-Pfalz
14071,20211101,20220706,180,49.6384,7.5749,Wiesweiler,Rheinland-Pfalz
14072,20160107,20220706,133,50.0902,7.1401,Neef,Rheinland-Pfalz
14073,20211101,20220706,151,49.6715,6.5784,Kanzem,Rheinland-Pfalz
14074,20211101,20220706,188,49.6596,6.444,Nittel,Rheinland-Pfalz
14075,20211101,20220706,126,49.9145,6.9979,Brauneberg,Rheinland-Pfalz
14076,20211101,20220706,212,49.9524,7.0265,Zeltingen,Rheinland-Pfalz
14077,20211101,20220706,132,49.9792,7.1089,Traben-Trarbach/Mosel,Rheinland-Pfalz
14078,20211101,20220706,140,50.1706,7.2493,Pommern,Rheinland-Pfalz
14079,20211101,20220706,85,50.3126,7.5018,Winningen/Weinberg,Rheinland-Pfalz
14080,20211101,20220706,156,50.5126,7.013,Mayschoß,Rheinland-Pfalz
14081,20211101,20220706,136,50.2286,7.4137,Hatzenport,Rheinland-Pfalz
14082,20211101,20220706,186,49.9217,7.0751,Bernkastel-Kues/Mosel,Rheinland-Pfalz
14083,20211101,20220706,197,50.1058,7.1326,Calmont,Rheinland-Pfalz
14084,20211101,20220706,113,49.8072,8.3418,Guntersblum/Rheinhessen,Rheinland-Pfalz
14085,20211101,20220706,251,49.695,8.1466,Flomborn,Rheinland-Pfalz
14086,20211101,20220706,132,49.7491,8.3143,Alsheim,Rheinland-Pfalz
14087,20211101,20220706,151,49.7249,8.2739,Bechtheim,Rheinland-Pfalz
14088,20211101,20220706,104,50.0355,7.1487,Briedel,Rheinland-Pfalz
14089,20211101,20220706,93,50.1428,7.1988,Valwig,Rheinland-Pfalz
14090,20211101,20220706,111,49.6387,8.2969,Worms-Leiselheim,Rheinland-Pfalz
14092,20211101,20220706,120,49.925,8.2985,Bodenheim,Rheinland-Pfalz
14093,20211101,20220706,211,49.9719,8.186,Drais-Finthen,Rheinland-Pfalz
14094,20211101,20220706,109,49.4267,8.2229,Deidesheim-Niederkirchen,Rheinland-Pfalz
14095,20211101,20220706,148,49.6822,8.2435,Gundheim/Rheinhessen,Rheinland-Pfalz
14096,20211101,20220706,150,50.6225,6.9917,Klein-Altendorf,Nordrhein-Westfalen
14097,20211101,20220706,179,49.4901,8.1685,Leistadt-Kallstadt,Rheinland-Pfalz
14098,20211101,20220706,122,49.8343,6.8778,Leiwen/Mosel,Rheinland-Pfalz
14099,20211101,20220706,225,50.3248,7.2303,Mayen/Nette,Rheinland-Pfalz
14100,20211101,20220706,188,49.8132,7.7955,Norheim,Rheinland-Pfalz
14101,20211101,20220706,139,49.8858,6.9111,Piesport/Mosel,Rheinland-Pfalz
14102,20211101,20220706,135,49.8013,6.8488,Pölich,Rheinland-Pfalz
14103,20211101,20220706,102,49.3598,8.4214,Speyer/Rhein,Rheinland-Pfalz
14104,20211101,20220706,113,50.0233,7.1828,Zell,Rheinland-Pfalz
14105,20211101,20220706,238,49.9017,8.2244,Zornheim,Rheinland-Pfalz
14108,20170501,20220706,95,49.7473,8.384,Eich/Rheinhessen,Rheinland-Pfalz
14109,20140901,20220706,290,49.9357,6.2523,Körperich-Gaytalpark,Rheinland-Pfalz
14138,20090915,20151231,73,52.1655,14.1224,Falkenberg (Grenzschichtmessfeld),Brandenburg
14139,20091030,20220706,610,49.8967,7.5869,Entenpfuhl,Rheinland-Pfalz
14142,20110418,20220706,33,51.5059,6.8351,Oberhausen-Buschhausen,Nordrhein-Westfalen
14143,20110418,20220706,54,51.6073,7.5309,Lünen/Seseke,Nordrhein-Westfalen
14144,20110418,20220706,56,51.5801,7.315,Castrop-Rauxel-Habinghorst,Nordrhein-Westfalen
14145,20110418,20220706,71,51.514,7.3817,Dortmund/Oespeler Bach,Nordrhein-Westfalen
14146,20110419,20220706,40,51.4787,7.0234,Essen-Stoppenberg,Nordrhein-Westfalen
14147,20110418,20220706,48,51.8103,7.2684,Dülmen,Nordrhein-Westfalen
14148,20110418,20220706,27,51.6531,6.7581,Hünxe,Nordrhein-Westfalen
14149,20110418,20220706,53,51.7536,6.9985,Lembeck,Nordrhein-Westfalen
14150,20110418,20220706,67,51.6123,7.0864,Westerholt,Nordrhein-Westfalen
14151,20121112,20220706,131,50.8892,6.2111,Alsdorf-Bettendorf,Nordrhein-Westfalen
14152,20121112,20220706,222,50.7495,6.1863,Aachen-Brand (KA),Nordrhein-Westfalen
14153,20121112,20220706,40,51.0645,6.1711,Hückelhoven-Ratheim,Nordrhein-Westfalen
14154,20121112,20220706,326,50.575,6.4728,Schleiden-Gemünd (KA),Nordrhein-Westfalen
14155,20120613,20220706,117,51.2278,7.0013,Haan-Gruiten,Nordrhein-Westfalen
14156,20120613,20220706,110,51.2889,6.9275,Ratingen-Homberg,Nordrhein-Westfalen
14157,20091201,20220706,168,49.5686,8.7013,Birkenau,Hessen
14158,20120613,20220706,46,51.1192,6.9311,Langenfeld,Nordrhein-Westfalen
14159,20120613,20220706,173,51.3465,7.0225,Velbert,Nordrhein-Westfalen
14164,20110509,20220706,67,50.9601,6.6318,Bergheim (Erftverband),Nordrhein-Westfalen
14165,20110510,20220706,330,50.5274,6.7812,"Münstereifel, Bad-Eicherscheid",Nordrhein-Westfalen
14166,20110510,20220706,51,51.109,6.5982,Grevenbroich,Nordrhein-Westfalen
14167,20110510,20220706,356,50.5521,6.6904,Mechernich-Harzheim,Nordrhein-Westfalen
14168,20110510,20220706,258,50.6052,6.601,Mechernich-Glehn,Nordrhein-Westfalen
